drug,system,drpt_importance_score,drpt_importance_p_bonferroni_pearson,crispr_best_fdr,include_cnb,include_tmb,n_system_genes,n_features_tested,n_pairs_candidate,n_pairs_tested,n_pairs_skipped_low_pair_count,n_pairs_skipped_sparse_combo,n_pairs_failed,fdr_threshold,n_epistasis_pairs_fdr,n_epistasis_pairs_fdr05,epistasis_score_fraction_fdr,epistasis_score_fraction_fdr05,epistasis_score_fraction_tested_fdr,epistasis_score_mean_neglog10p,epistasis_score_max_neglog10p,median_abs_interaction_beta,mean_delta_r2
Camptothecin,G1 to S cell cycle control,-0.1258143682131958,0.049246708759211,0.0983633828620763,True,True,13,38,666,287,376,3,0,0.1,0,0,0.0,0.0,0.0,0.4519508045208406,2.7701904571040448,0.03142015571935458,0.0011655410424886447
Camptothecin,Protein Transport,-0.1163195708765464,0.1321459626185956,0.167871834573049,True,True,15,45,945,529,416,0,0,0.1,0,0,0.0,0.0,0.0,0.45099371515673464,2.5171096828781034,0.031561432503172566,0.00116827419254889
Camptothecin,RAS-RAF-MAPK,0.0357761626414026,1.0,0.3844586207476471,True,True,7,21,189,101,88,0,0,0.1,0,0,0.0,0.0,0.0,0.4505839366104798,1.7913469711122065,0.031392027087697505,0.0011501401570762396
Camptothecin,Phosphatase 2A catalytic subunit,-0.1649282448415322,0.0004103950624776,0.1419081585656429,True,True,5,15,90,34,55,1,0,0.1,0,0,0.0,0.0,0.0,0.45037976847836253,1.5065159714775809,0.028222045640050673,0.0011686141933083065
Camptothecin,CDK holoenzyme complex II,0.0507786659591088,1.0,0.1433373151995567,True,True,17,48,1083,480,598,5,0,0.1,0,0,0.0,0.0,0.0,0.4489683188795366,2.8956083200150435,0.029764845473539886,0.0011614442825759383
Camptothecin,Checkpoint-regulated DNA repair,-0.0241896627293005,1.0,0.0339955220918702,True,True,41,118,6790,3546,3229,15,0,0.1,0,0,0.0,0.0,0.0,0.4480030652032803,4.314946346037146,0.03181453791836891,0.00115967145557736
Camptothecin,Ubiquitin regulation of mitophagy,0.0549611456479115,1.0,0.00130131094644,True,True,8,20,173,97,76,0,0,0.1,0,0,0.0,0.0,0.0,0.4473375215568577,2.184771878130105,0.036624073691257565,0.001133633590612791
Camptothecin,RNA processing 2,0.0577973757140216,1.0,0.0589891642555653,True,True,15,45,945,386,557,2,0,0.1,0,0,0.0,0.0,0.0,0.4473087817941306,2.464534208842375,0.033808359205592664,0.001166288008317402
Camptothecin,EGFR-MAPK signaling,-0.0204439701911791,1.0,0.343744804344212,True,True,23,67,2146,1104,1040,2,0,0.1,0,0,0.0,0.0,0.0,0.446241817962373,2.603706484421186,0.03311356616430502,0.001150975812810612
Camptothecin,Epigenetic modification,-0.0768518258149773,1.0,0.0792161871276002,True,True,30,84,3407,1988,1416,3,0,0.1,0,0,0.0,0.0,0.0,0.4438418086851617,3.2904443289595693,0.030980332801919207,0.0011516588862219366
Camptothecin,Mediator complex,0.2486751798550197,2.7470559160747143e-10,0.1243792246696636,True,True,6,18,135,81,54,0,0,0.1,0,0,0.0,0.0,0.0,0.4435682998024915,1.9276580483697028,0.03651286649827832,0.0011311480338060131
Camptothecin,Metabolism,0.0764017028936602,1.0,0.5979286031115645,True,True,18,53,1326,656,668,2,0,0.1,0,0,0.0,0.0,0.0,0.4432686808208694,3.6753363305466427,0.032551874662848895,0.001130983717537351
Camptothecin,RNA metabolism,0.1292841125285764,0.0338895375060359,0.0070181807520399,True,True,22,65,2016,963,1050,3,0,0.1,0,0,0.0,0.0,0.0,0.4430287487556081,2.875670073842433,0.03253920505520423,0.001149030390499898
Camptothecin,Transcription factor (TF) binding,-0.1415899995916665,0.0082175611677799,0.4440716629355108,True,True,14,42,819,476,343,0,0,0.1,0,0,0.0,0.0,0.0,0.44181954892798414,2.976994840654751,0.03364980992297148,0.0011390187618203025
Camptothecin,Mitosis,-0.0590503455885142,1.0,0.1087676783064446,True,True,29,83,3324,1845,1476,3,0,0.1,0,0,0.0,0.0,0.0,0.441789344983166,3.6335637618313794,0.028459554673623027,0.0011436596435912291
Camptothecin,CDK holoenzyme complex I,0.0666665768167169,1.0,0.0621128841439947,True,True,15,43,862,402,456,4,0,0.1,0,0,0.0,0.0,0.0,0.44151362708425335,2.8956083200150435,0.02987094446578443,0.0011282492942901422
Camptothecin,TGF-beta/Smad signaling,-0.0871178044536142,1.0,0.1243792246696636,True,True,7,21,189,101,88,0,0,0.1,0,0,0.0,0.0,0.0,0.4379095884785236,2.833631940138201,0.03678955136247596,0.0011612430752860968
Camptothecin,mTOR regulation of mRNA translation,-0.1580256037799847,0.0010399963839713,0.5170690929667775,True,True,5,15,90,43,47,0,0,0.1,0,0,0.0,0.0,0.0,0.4375350800497248,1.6691583147881985,0.03389268896333432,0.001072706590592156
Camptothecin,Cell Proliferation,-0.1583601853389666,0.0009950024693208,0.3303462570342721,True,True,14,41,780,354,419,7,0,0.1,0,0,0.0,0.0,0.0,0.43676974648285855,2.2251952236987855,0.03409060618748452,0.0011182051497805707
Camptothecin,Ubiquitin/Proteasome System,-0.1307567682512365,0.0286786710661446,0.0495412667941284,True,True,21,59,1655,769,885,1,0,0.1,0,0,0.0,0.0,0.0,0.4366922960020493,2.9759389595452177,0.03334022444496918,0.0011192787631594296
Camptothecin,p53 regulation of cell cycle,-0.0737487915219773,1.0,0.2221940998891166,True,True,5,15,90,56,34,0,0,0.1,0,0,0.0,0.0,0.0,0.4356016425112554,1.7353822707688382,0.03328039058898846,0.0010759011006943023
Camptothecin,Mediator/CCR-NOT complex,-0.0947764822410683,0.9667661618062846,0.1243792246696636,True,True,9,27,324,172,152,0,0,0.1,0,0,0.0,0.0,0.0,0.43534036322191344,3.1446887438438935,0.034911289630713827,0.0011098838919631302
Camptothecin,Regulation of TP53 Activity,-0.0095443479654232,1.0,0.0276113858999552,True,True,11,33,495,268,225,2,0,0.1,0,0,0.0,0.0,0.0,0.43483430036479404,2.7765232198957532,0.029340812397047868,0.0011352723959986172
Camptothecin,Positive regulators of transcription,0.0642374851533788,1.0,0.4040194593168256,True,True,15,43,862,487,374,1,0,0.1,0,0,0.0,0.0,0.0,0.43477669686765685,2.576325827205742,0.029610890951141146,0.0011166055910516797
Camptothecin,Regulation of mRNA processing,0.0233388849193763,1.0,0.5086659259970318,True,True,7,21,189,85,103,1,0,0.1,0,0,0.0,0.0,0.0,0.4334627935574435,2.171448739817864,0.029238806364089022,0.001161870895667232
Camptothecin,MAPK and MAP2K activation,-0.0421638172119246,1.0,0.4532661611824812,True,True,14,41,780,394,384,2,0,0.1,0,0,0.0,0.0,0.0,0.4331043981919192,2.1046353115171765,0.034709960352535936,0.0010843912102579804
Camptothecin,TNFR/Traf signaling,-0.1858741081325085,1.950583607901457e-05,0.4105202351845146,True,True,12,36,594,279,315,0,0,0.1,0,0,0.0,0.0,0.0,0.43230494592206997,2.7765232198957532,0.030406165107263752,0.0011315122171981936
Camptothecin,Beta-catenin,0.0066444467935229,1.0,0.0983633828620763,True,True,5,14,78,43,35,0,0,0.1,0,0,0.0,0.0,0.0,0.42937152980319887,2.2059392544774954,0.027340830062022266,0.0011496227480422058
Camptothecin,Ubiquitin regulation of p53 activity,-0.0187781919778352,1.0,0.0128435787847395,True,True,9,25,277,128,149,0,0,0.1,0,0,0.0,0.0,0.0,0.427357621511424,2.184771878130105,0.03308427732120925,0.00108665632433037
Camptothecin,Locomotion,-0.1079950253832077,0.2970027003064743,0.3968348686560592,True,True,33,99,4752,2295,2456,1,0,0.1,0,0,0.0,0.0,0.0,0.42714546732862185,3.264766399728812,0.03117605010038275,0.001093364054127758
Camptothecin,Chromatin binding,0.0683603368386892,1.0,0.0026913874498914,True,True,91,262,33938,18581,15310,47,0,0.1,0,0,0.0,0.0,0.0,0.42658617019449296,4.395655788279569,0.03014526421718664,0.001090165925890255
Camptothecin,NeST:195,-0.0835876606445319,1.0,0.237029015088582,True,True,6,18,135,82,53,0,0,0.1,0,0,0.0,0.0,0.0,0.4265395424313167,1.7699603354972027,0.02971746475895066,0.0010758405005732183
Camptothecin,Integrator-PP2A complex,0.0125415934916028,1.0,0.0884077109441659,True,True,12,35,561,253,306,2,0,0.1,0,0,0.0,0.0,0.0,0.4262547921717276,2.3103437554830166,0.028222055220886114,0.0010796138571398076
Camptothecin,NeST:16,0.0270942035238752,1.0,0.5752170125297349,True,True,22,64,1954,973,981,0,0,0.1,0,0,0.0,0.0,0.0,0.42559520821499924,3.1190506280759336,0.032294273620349714,0.0010754822013776533
Camptothecin,Foxo signaling,-0.0730190316245647,1.0,0.0050736937899089,True,True,10,30,405,248,157,0,0,0.1,0,0,0.0,0.0,0.0,0.425382601751658,2.339483669174559,0.0314217516144832,0.0010589466789964988
Camptothecin,Cyclin D associated events in G1,-0.177952238251319,6.424713601682619e-05,0.1231258710826568,True,True,27,77,2853,1372,1475,6,0,0.1,0,0,0.0,0.0,0.0,0.42485814762235663,2.8956083200150435,0.029543496395548006,0.0010745140190146433
Camptothecin,Apoptosis Regulation,-0.0713250143707513,1.0,0.5504544526135874,True,True,13,37,631,280,348,3,0,0.1,0,0,0.0,0.0,0.0,0.423435011459116,3.1306184340014487,0.031224281876953253,0.0010874074480008568
Camptothecin,Lymphocyte activation,-0.0040343628710645,1.0,0.7462647155994996,True,True,39,115,6442,2282,4071,89,0,0.1,0,0,0.0,0.0,0.0,0.42314905409401593,2.769263999592745,0.03187469565422081,0.00107589239864623
Camptothecin,RTK-JAK-STAT signaling,0.0760443259729216,1.0,0.6283919550645795,True,True,21,63,1890,977,911,2,0,0.1,0,0,0.0,0.0,0.0,0.4223132507664983,3.17323092048127,0.03513556596028648,0.001057612967929214
Camptothecin,Histone acetyltransferase complex,0.0450577849375364,1.0,0.2238981792111812,True,True,14,40,742,333,408,1,0,0.1,0,0,0.0,0.0,0.0,0.4209598560848709,2.64486965202358,0.02855621528668177,0.0010744073987294092
Camptothecin,Transmembrane tyrosine kinase signaling,-0.045015777137108,1.0,0.4469172987608541,True,True,53,159,12402,6317,6070,15,0,0.1,0,0,0.0,0.0,0.0,0.41984171663321035,3.17323092048127,0.033600670748716706,0.001055816753313534
Camptothecin,Cell-extracellular matrix interactions,-0.0763365662718095,1.0,0.7646694293837846,True,True,5,15,90,36,54,0,0,0.1,0,0,0.0,0.0,0.0,0.4194014234129146,1.2238448117187564,0.03281919555531382,0.0010385722922755555
Camptothecin,Contractile fiber,-0.0439169848007529,1.0,0.5510547531634511,True,True,5,15,90,38,52,0,0,0.1,0,0,0.0,0.0,0.0,0.4193433765976039,2.3368329653014985,0.030914650951955815,0.001122087271625038
Camptothecin,NeST:49,0.0028698545556571,1.0,0.4718099527574322,True,True,8,23,231,121,110,0,0,0.1,0,0,0.0,0.0,0.0,0.41860137972864125,2.192638515661854,0.034723651321948754,0.0010525704135859169
Camptothecin,RNA processing 1,0.1255097969606375,0.0510789964462135,0.0589891642555653,True,True,30,88,3742,1729,2000,13,0,0.1,0,0,0.0,0.0,0.0,0.41827904154796086,3.6574093666327303,0.031198977099069866,0.0010634059619074323
Camptothecin,Oncogene induced senescence,-0.0782707817413273,1.0,0.2598932981619615,True,True,7,20,171,106,64,1,0,0.1,0,0,0.0,0.0,0.0,0.41584992375875024,1.9438181408207669,0.027868063272718333,0.0010394351299115674
Camptothecin,NeST:80,0.0351043648499907,1.0,0.4718099527574322,True,True,7,21,189,98,91,0,0,0.1,0,0,0.0,0.0,0.0,0.4152870985381393,2.192638515661854,0.03467161905659951,0.0010461422234824122
Camptothecin,Lymphoid JAK/STAT signaling,0.0417377451756032,1.0,0.5261376449570124,True,True,16,47,1035,442,587,6,0,0.1,0,0,0.0,0.0,0.0,0.41505275336807657,2.4043813404195604,0.03236052320383466,0.0010541422761203667
Camptothecin,Ribosome abundance control,0.1086212917488224,0.2808943881830381,0.3905142171265057,True,True,12,36,594,227,367,0,0,0.1,0,0,0.0,0.0,0.0,0.413197102740829,2.2424777890883743,0.028317965989917912,0.0010434287435285424
Camptothecin,EMT,-0.0474983873932495,1.0,0.3331974713146275,True,True,14,42,819,476,343,0,0,0.1,0,0,0.0,0.0,0.0,0.4122995524030347,3.112294266374294,0.03199764975592688,0.00103427563619974
Camptothecin,Actin filament-based process,-0.1051288040948788,0.3878534607267743,0.6924177532949252,True,True,11,33,495,212,283,0,0,0.1,0,0,0.0,0.0,0.0,0.412202078831886,2.199534976421537,0.031294042196668474,0.0010319165093925357
Camptothecin,Regulation of androgen receptor signaling pathway,0.0646876579745291,1.0,0.3192861186129078,True,True,5,15,90,63,27,0,0,0.1,0,0,0.0,0.0,0.0,0.41212158564759166,1.739510286660153,0.030266628306336685,0.0010452217282494061
Camptothecin,Regulation of immune responses,-0.028355940705664,1.0,0.9117647058823538,True,True,57,168,13863,4998,8736,129,0,0.1,0,0,0.0,0.0,0.0,0.41206540226584404,2.9453759119031915,0.03141942380349419,0.0010355608447854294
Camptothecin,NeST:163,0.0442203469771563,1.0,0.5106156259287853,True,True,7,21,189,105,84,0,0,0.1,0,0,0.0,0.0,0.0,0.41028037487202684,2.966150611793948,0.03529394163022349,0.001008287108669245
Camptothecin,Nucleolus,0.095850573150133,0.8852722318764779,0.0104866919927151,True,True,34,99,4755,2027,2725,3,0,0.1,0,0,0.0,0.0,0.0,0.4100012850980603,2.774666758837317,0.03104440019865183,0.0010259712423507609
Camptothecin,Immune system,0.0433825564915243,1.0,0.9117647058823538,True,True,99,288,41047,16664,24216,167,0,0.1,0,0,0.0,0.0,0.0,0.4098952215052718,3.5322727564539727,0.03148612608543076,0.0010270243740401392
Camptothecin,Regulation of E2F transcription via DREAM complex,0.0030289471568718,1.0,0.2598932981619615,True,True,11,32,465,277,187,1,0,0.1,0,0,0.0,0.0,0.0,0.40811586251392573,2.23790156514285,0.025071521504578583,0.0010396800996485425
Camptothecin,p53 regulation,-0.0143846982138846,1.0,0.1659952132594053,True,True,11,29,379,214,164,1,0,0.1,0,0,0.0,0.0,0.0,0.40464440863910506,1.81329787458596,0.0297877519291232,0.0009961002408589664
Camptothecin,Transcription elongation,0.2099744626005155,3.871365632512891e-07,0.0176149532555932,True,True,8,24,252,129,122,1,0,0.1,0,0,0.0,0.0,0.0,0.40292966904987254,2.4586182072698404,0.03260296141444025,0.0010322959794351273
Camptothecin,Structural constituent of muscle,0.1127686382842682,0.1885105678976637,0.5510547531634511,True,True,6,18,135,60,75,0,0,0.1,0,0,0.0,0.0,0.0,0.4021139488888228,2.3368329653014985,0.025328975458128074,0.0010524082906558355
Camptothecin,Extracellular matrix organization,0.0044956352078153,1.0,0.4179639351006795,True,True,13,39,702,285,416,1,0,0.1,0,0,0.0,0.0,0.0,0.39917972179528416,2.456633129438088,0.029257695033044068,0.0010053165164741564
Camptothecin,HDACs deacetylate histones,0.0513764065928496,1.0,0.4798507484011406,True,True,16,48,1080,592,487,1,0,0.1,0,0,0.0,0.0,0.0,0.3983781381741029,2.966150611793948,0.03164608643757863,0.0009787653894652297
Camptothecin,Cell projection morphogenesis,0.1174437463533358,0.1184123182703493,0.631356910361499,True,True,8,24,252,175,77,0,0,0.1,0,0,0.0,0.0,0.0,0.3976177345965984,1.9878812190677426,0.03203702757101404,0.0009724084120396055
Camptothecin,Transcription coactivator activity,0.0853860749548898,1.0,0.5231588237357191,True,True,5,12,56,37,18,1,0,0.1,0,0,0.0,0.0,0.0,0.3950366794278357,1.8543830950391365,0.035842614616535366,0.0009622707052352973
Camptothecin,Regulation of adherens junction stability,-0.0529572174596763,1.0,0.2665483130289413,True,True,10,30,405,267,138,0,0,0.1,0,0,0.0,0.0,0.0,0.393450281065636,3.112294266374294,0.031368638303144875,0.000971539131287116
Camptothecin,MutL alpha/beta complex,-0.0458486844532645,1.0,0.0070251898825775,True,True,5,15,90,48,42,0,0,0.1,0,0,0.0,0.0,0.0,0.3923610104713207,1.2388622784457022,0.032716712194240015,0.0009434043286253418
Camptothecin,MHC class I including non-classical MHCs,0.0319832456546957,1.0,0.7677997855513848,True,True,8,24,252,91,152,9,0,0.1,0,0,0.0,0.0,0.0,0.3911195534433875,1.5883708599961845,0.04257049968335695,0.0009674913718951091
Camptothecin,EGFR/PI3K signaling,-0.1319568058312107,0.0250803541013764,0.6280560023218462,True,True,11,33,495,255,240,0,0,0.1,0,0,0.0,0.0,0.0,0.3876399212274808,1.6134720877555304,0.032812744038936505,0.0009260994543519903
Camptothecin,NeST:29,0.1246363782996794,0.0560801512722046,0.3573601871458207,True,True,14,40,742,353,389,0,0,0.1,0,0,0.0,0.0,0.0,0.3853603867913965,2.192638515661854,0.030012224357445605,0.0009470661030207704
Camptothecin,PI3-K/Akt,-0.1065983184389244,0.3385111250256549,0.3299863839095544,True,True,6,18,135,64,71,0,0,0.1,0,0,0.0,0.0,0.0,0.3833440912859243,1.8376436294673693,0.02986499326801989,0.0009394447449032044
Camptothecin,SMAD-TGFbeta signaling,-0.0095913567595624,1.0,0.1243792246696636,True,True,6,18,135,72,63,0,0,0.1,0,0,0.0,0.0,0.0,0.38263983626156467,2.280180405930987,0.0388106893235142,0.000933973954735516
Camptothecin,PcG protein complex,-0.1650571514480825,0.0004031895705878,0.2259934861676522,True,True,9,27,324,195,128,1,0,0.1,0,0,0.0,0.0,0.0,0.3767823516566792,2.1450701409598887,0.02562678580874554,0.0009193003649501921
Camptothecin,Histone methyltransferase subcomplex,0.0201769669218271,1.0,0.1140482584404568,True,True,6,18,135,85,49,1,0,0.1,0,0,0.0,0.0,0.0,0.3749342825285143,1.6690627226145833,0.02786091332699969,0.000877110141769929
Camptothecin,Ribosome biogenesis,0.087409987988957,1.0,0.0013048433027423,True,True,18,51,1227,607,620,0,0,0.1,0,0,0.0,0.0,0.0,0.37452509781575094,2.5925496543095354,0.028383395164969204,0.0008981326402175751
Camptothecin,BAF (SWI/SNF) complex,-0.1136313984585073,0.1726173800642667,0.0044081269390451,True,True,8,24,252,148,104,0,0,0.1,0,0,0.0,0.0,0.0,0.371745178788625,2.08484956523865,0.028013188208227624,0.0008982397290195103
Camptothecin,Polybromo- and BAF containing complex,0.0960882594484624,0.8675121314086742,0.0077044295167021,True,True,12,35,561,326,235,0,0,0.1,0,0,0.0,0.0,0.0,0.37005324179806526,2.08484956523865,0.028623895472478678,0.0008834460363882766
Camptothecin,Neg Regulation EGFR,-0.090789225664176,1.0,0.3896709402223403,True,True,6,18,135,76,59,0,0,0.1,0,0,0.0,0.0,0.0,0.36964895921457736,1.5818872785009948,0.031589321084908785,0.0008707338117617638
Camptothecin,Nuclear pore,-0.1824050865884176,3.307187915502219e-05,0.4252962504076479,True,True,5,15,90,41,49,0,0,0.1,0,0,0.0,0.0,0.0,0.36416104213317324,1.5274887581089425,0.029127908081623372,0.0008494459567751633
Camptothecin,Culin-RIng uniqutin ligase complex,0.0447254132522634,1.0,0.0478160563154132,True,True,8,23,231,113,118,0,0,0.1,0,0,0.0,0.0,0.0,0.3639703083252554,1.3297270570228796,0.0338436901923692,0.0008617170249530035
Camptothecin,mTOR regulation of autophagy/ribosome biogenesis,-0.0365061830511453,1.0,0.1742497663056277,True,True,8,24,252,112,140,0,0,0.1,0,0,0.0,0.0,0.0,0.3612224286738918,1.6691583147881985,0.025297118822300874,0.0008552426957643361
Camptothecin,Extended PRC1 complex,0.1077772601033891,0.3041664185726525,0.2076422703644157,True,True,8,24,252,152,99,1,0,0.1,0,0,0.0,0.0,0.0,0.35884066522468777,1.6066326465640255,0.02707700764773125,0.0008453206729136016
Camptothecin,Actin filaments,-0.0354563286837384,1.0,0.5048278583371247,True,True,8,24,252,109,143,0,0,0.1,0,0,0.0,0.0,0.0,0.3558085421798221,2.014079201384852,0.02963614715530381,0.0008261900675149884
Camptothecin,Actin and actin-associated proteins,-0.1925522079373311,6.876285395307491e-06,0.5350463079636895,True,True,5,15,90,42,48,0,0,0.1,0,0,0.0,0.0,0.0,0.3533732563789078,1.114116140787507,0.029762103241508547,0.0008221879746085612
Camptothecin,Nuclear transport,0.1584316745986486,0.0009902824403515,0.4252962504076479,True,True,7,21,189,91,98,0,0,0.1,0,0,0.0,0.0,0.0,0.3532467152699858,1.5274887581089425,0.028179868427907786,0.000837148890010733
Camptothecin,Protein nuclear transport,-0.1063448363682247,0.3465900639863211,0.5511410188764981,True,True,6,18,135,63,72,0,0,0.1,0,0,0.0,0.0,0.0,0.34167225394757567,1.5274887581089425,0.025174805084898777,0.0008109984464443447
Camptothecin,Histone modifications in DNA damage response,0.1313489053192943,0.026953353048063,0.4939878301679619,True,True,6,14,79,29,50,0,0,0.1,0,0,0.0,0.0,0.0,0.33293741999325605,1.197509408164072,0.03224323629572155,0.0007526101096131618
Camptothecin,Interferon signaling,0.0210408380116426,1.0,0.3250788117331274,True,True,8,24,252,80,162,10,0,0.1,0,0,0.0,0.0,0.0,0.31535518894857784,2.522867627755906,0.019807007614319597,0.0007744638965060169
Camptothecin,Actin cytoskeleton,-0.1115401154406741,0.2117038771027104,0.3192861186129078,True,True,5,15,90,36,54,0,0,0.1,0,0,0.0,0.0,0.0,0.31163388056323776,1.114116140787507,0.025090170831773846,0.000716304890965355
Camptothecin,Type I interferon signaling pathway,0.0895620803854379,1.0,0.4040194593168256,True,True,7,21,189,53,126,10,0,0.1,0,0,0.0,0.0,0.0,0.1693692033274417,0.6510582164717688,0.01749620458537801,0.00028356284168790834
Ceralasertib,SMAD-TGFbeta signaling,-0.0038929318582473,1.0,0.1243792246696636,True,True,6,18,135,86,49,0,0,0.1,4,4,0.02962962962962963,0.02962962962962963,0.046511627906976744,0.5136334113615291,3.0700912699064666,0.02633267002977225,0.001200439933638274
